VBB-Nr;HAFAS-Nr;NAME;KOORDINATE_Y;KOORDINATE_X;lat;lon
12151;9012151;Berlin, Willy-Brandt-Haus;5819489;4594321;52500413;13387440
12152;9012152;Berlin, BlŸcherstr.;5819010;4594870;52496015;13395386
12153;9012153;Berlin, Wilhelmstr./Kochstr.;5820097;4594236;52505890;13386361
12154;9012154;Berlin, Charlottenstr.;5820217;4594721;52506885;13393536
12155;9012155;Berlin, Waldeckpark;5820149;4595286;52506175;13401835
12156;9012156;Berlin, Alexandrinenstr.;5820040;4595525;52505154;13405322
12157;9012157;Berlin, JŸdisches Museum;5819848;4594871;52503543;13395639
12158;9012158;Berlin, Franz-KlŸhs-Str.;5819499;4594821;52500417;13394804
12159;9012159;Berlin, Kommandantenstr.;5820319;4595442;52507675;13404180
12161;9012161;Berlin, Wilhelmstr./Franz-KlŸhs-Str.;5819602;4594398;52501415;13388606
13101;9013101;U Moritzplatz (Berlin);5819890;4595910;52503739;13410947
13102;9013102;U Kottbusser Tor (Berlin);5819400;4596410;52499249;13418167
13103;9013103;U Prinzenstr. (Berlin);5819276;4595622;52498274;13406531
13104;9013104;Berlin, Prinzenstr./Ritterstr.;5819655;4595801;52501647;13409275
13151;9013151;Berlin, Segitzdamm;5819505;4596148;52500239;13414340
13152;9013152;Berlin, Oranienplatz;5819730;4596238;52502244;13415730
14101;9014101;U Gšrlitzer Bahnhof (Berlin);5819390;4597110;52499035;13428468
14102;9014102;U Schlesisches Tor (Berlin);5819600;4598020;52500759;13441926
14103;9014103;Berlin, Adalbertstr./Oranienstr.;5819628;4596482;52501285;13419293
14104;9014104;Berlin, Manteuffelstr./Kšpenicker Str.;5820129;4597336;52505634;13432011
14105;9014105;Berlin, Waldemarstr./Manteuffelstr.;5819627;4597068;52501172;13427919
14106;9014106;Berlin, Lausitzer Platz;5819443;4597343;52499470;13431914
14107;9014107;Berlin, Bethaniendamm;5820300;4597090;52507214;13428439
14151;9014151;Berlin, Waldemarstr./Adalbertstr.;5819810;4596650;52502890;13421819
14152;9014152;Berlin, Mariannenplatz;5819737;4596828;52502203;13424418
14153;9014153;Berlin, Wrangelstr.;5819888;4597205;52503492;13430012
14154;9014154;Berlin, Eisenbahnstr.;5820004;4597537;52504475;13434934
14155;9014155;Berlin, Falckensteinstr.;5819524;4598159;52500052;13443949
14156;9014156;Berlin, Heinrichplatz;5819520;4596730;52500271;13422912
15101;9015101;Berlin, Heckmannufer;5819193;4598529;52497011;13449298
15103;9015103;Berlin, Glogauer Str.;5818790;4597720;52493536;13437272
15104;9015104;Berlin, Ohlauer Str.;5819007;4597254;52495569;13430476
15151;9015151;Berlin, Taborstr.;5819324;4598388;52498214;13447261
15152;9015152;Berlin, Spreewaldplatz;5819239;4597304;52497644;13431280
16101;9016101;U Gneisenaustr. (Berlin);5818480;4594880;52491252;13395382
16103;9016103;Berlin, Zossener BrŸcke;5819279;4594896;52498427;13395845
16151;9016151;Berlin, Marheinekeplatz;5818270;4594778;52489383;13393821
16152;9016152;Berlin, JŸterboger Str.;5817922;4594825;52486248;13394414
16153;9016153;Berlin, Gneisenaustr./Baerwaldstr.;5818390;4595210;52490386;13400214
16154;9016154;Berlin, Urbanstr./Baerwaldstr.;5818786;4595404;52493910;13403182
16157;9016157;Berlin, Tempelherrenstr.;5818830;4595230;52494335;13400634
16201;9016201;U Schšnleinstr. (Berlin);5818730;4596700;52493179;13422241
16202;9016202;U SŸdstern (Berlin);5818270;4595720;52489219;13407685
16203;9016203;Berlin, Geibelstr.;5818730;4595650;52493363;13406787
16204;9016204;Berlin, Kšrtestr.;5818590;4596030;52492039;13412340
16250;9016250;Berlin, Hasenheide;5818100;4596490;52487556;13418968
16251;9016251;Berlin, Fichtestr.;5818179;4596082;52488338;13412987
16252;9016252;Berlin, Graefestr.;5818476;4596291;52490969;13416148
16254;9016254;Berlin, Wilmsstr.;5818930;4595480;52495190;13404342
16255;9016255;Berlin, Kottbusser BrŸcke;5818990;4596590;52495534;13420698
17100;9017100;Berlin, Obentrautstr.;5818980;4594460;52495817;13389342
17101;9017101;U Mehringdamm (Berlin);5818729;4594384;52493575;13388153
17102;9017102;U Platz der LuftbrŸcke (Berlin);5817770;4594280;52484977;13386351
17103;9017103;U Gleisdreieck (Berlin);5819380;4593430;52499587;13374293
17104;9017104;U MšckernbrŸcke (Berlin);5819320;4594040;52498944;13383256
17105;9017105;Berlin, Yorckstr./Gro§beerenstr.;5818730;4594090;52493634;13383826
17106;9017106;Berlin, Platz der LuftbrŸcke;5817600;4594330;52483441;13387038
17107;9017107;Berlin, Kaiserkorso;5817669;4594142;52484093;13384291
17109;9017109;Berlin, Katzbachstr./Kreuzbergstr.;5818240;4593640;52489310;13377064
17151;9017151;Berlin, Bergmannstr.;5818337;4594280;52490071;13386511
17152;9017152;Berlin, Kreuzberg/Wasserfall;5818343;4593996;52490174;13382333
17181;9017181;Berlin, Columbiadamm/Platz der LuftbrŸcke;5817706;4594530;52484359;13390012
18101;9018101;U Jakob-Kaiser-Platz (Berlin);5823440;4587880;52536985;13293661
18102;9018102;U Halemweg (Berlin);5823400;4587400;52536703;13286578
18103;9018103;Berlin, WeltlingerbrŸcke;5823730;4587970;52539576;13295064
18105;9018105;Berlin, HinckeldeybrŸcke;5824519;4588238;52546621;13299222
18106;9018106;Berlin, Goerdelerdamm;5823219;4588190;52534949;13298170
18151;9018151;Berlin, Habermannzeile;5823736;4587713;52539671;13291279
18152;9018152;Berlin, Hofackerzeile;5823450;4587690;52537105;13290864
18153;9018153;Berlin, Dahrendorfzeile;5823230;4587570;52535148;13289038
19102;9019102;Berlin, Gloedenpfad;5823720;4588450;52539408;13302134
19103;9019103;Berlin, Seestr./Beusselstr.;5823621;4590095;52538250;13326346
19105;9019105;Berlin, Buchholzweg;5824581;4589497;52546973;13317793
19152;9019152;Berlin, GedenkstŠtte Plštzensee;5824047;4589954;52542100;13324383
19153;9019153;Berlin, Friedrich-Olbricht-Damm/Saatwinkler Damm;5824639;4589142;52547552;13312577
19154;9019154;Berlin, Stieffring;5824364;4589157;52545079;13312724
19155;9019155;Berlin, Thaters Privatweg;5823734;4588991;52539446;13310109
19156;9019156;Berlin, Kolonie Zukunft;5823730;4588660;52539464;13305231
19157;9019157;Berlin, Gro§markt/Ausfahrt;5823240;4590130;52534821;13326758
19158;9019158;Berlin, Berliner Gro§markt;5823444;4590143;52536651;13327005
19202;9019202;Berlin, Reichweindamm;5823300;4588340;52535653;13300402
19203;9019203;Berlin, Friedrich-Olbricht-Damm/Heckerdamm;5823937;4589317;52541217;13314967
19204;9019204;U Mierendorffplatz (Berlin);5822230;4588720;52525978;13305715
19205;9019205;Berlin, Quedlinburger Str.;5821890;4588740;52522920;13305919
19252;9019252;Berlin, Wirmerzeile;5823442;4588494;52536903;13302708
19253;9019253;Berlin, Keplerstr.;5822470;4588658;52528144;13304866
20101;9020101;Berlin, Friedhšfe FŸrstenbrunner Weg;5822030;4586930;52524469;13279296
20102;9020102;Berlin, RohrdammbrŸcke;5822467;4586277;52528499;13269790
20103;9020103;Berlin, Kirschenallee;5821561;4586119;52520384;13267228
20105;9020105;Berlin, Machandelweg;5822029;4584606;52524825;13245063
20151;9020151;Berlin, FŸrstenbrunner Weg;5821640;4586980;52520957;13279930
20152;9020152;Berlin, Kastanienallee;5821470;4586460;52519513;13272227
20153;9020153;Berlin, DRK-Kliniken Westend;5821386;4586747;52518712;13276432
20201;9020201;S+U Jungfernheide Bhf (Berlin);5822700;4588260;52530275;13299064
20202;9020202;S Beusselstr. (Berlin);5823186;4590263;52534314;13328703
20204;9020204;Berlin, Sophie-Charlotten-Str.;5821410;4587450;52518816;13286792
20206;9020206;Berlin, Pulsstr.;5822021;4587359;52524320;13285612
20207;9020207;Berlin, Tegeler Weg/S Jungfernheide;5822600;4588070;52529407;13296238
20208;9020208;Berlin, OsnabrŸcker Str.;5822324;4588153;52526914;13297388
20252;9020252;Berlin, SchlossbrŸcke;5821885;4588332;52522941;13299908
20271;9020271;Berlin, Mollwitzstr.;5821782;4587383;52522169;13285903
20272;9020272;Berlin, Schlosspark-Klinik;5821860;4587574;52522839;13288737
20281;9020281;Berlin, Goerdelersteg;5822920;4588720;52532177;13305899
21102;9021102;Berlin, MarchbrŸcke;5821270;4589962;52517150;13323750
21151;9021151;Berlin, Marchstr.;5820862;4589894;52513495;13322639
21152;9021152;Berlin, Franklinstr.;5821820;4590250;52522043;13328141
21181;9021181;Berlin, Helmholtzstr.;5821676;4589784;52520827;13321238
22101;9022101;U Sophie-Charlotte-Platz (Berlin);5820550;4588190;52510970;13297463
22103;9022103;Berlin, Klausenerplatz;5821450;4587760;52519125;13291368
22105;9022105;Berlin, Haubachstr.;5821046;4588412;52515391;13300864
22106;9022106;Berlin, Bismarckstr./Kaiser-Friedrich-Str.;5820590;4588470;52511284;13301597
22151;9022151;Berlin, Eosanderstr.;5821370;4588620;52518268;13304013
22152;9022152;Berlin, Seelingstr.;5821150;4588110;52516374;13296444
22153;9022153;Berlin, Zillestr.;5820816;4588147;52513367;13296900
22171;9022171;Berlin, Schloss Charlottenburg;5821470;4588071;52519255;13295954
22172;9022172;Berlin, Luisenplatz/Schloss Charlottenburg;5821510;4588320;52519574;13299632
22201;9022201;U Deutsche Oper (Berlin);5820660;4589000;52511827;13309420
22202;9022202;U Richard-Wagner-Platz (Berlin);5821250;4588840;52517154;13307221
22203;9022203;Berlin, DovebrŸcke;5821409;4589723;52518438;13320268
22251;9022251;Berlin, Guerickestr.;5821302;4589533;52517508;13317441
22252;9022252;Berlin, Warburgzeile;5821149;4589058;52516211;13310405
23101;9023101;U Ernst-Reuter-Platz (Berlin);5820649;4589894;52511582;13322581
23104;9023104;Berlin, Otto-Suhr-Allee/Leibnizstr.;5820980;4589390;52514638;13315249
23105;9023105;Berlin, Uhlandstr./Kantstr.;5819990;4590120;52505624;13325731
23152;9023152;Berlin, Steinplatz;5820371;4590145;52509043;13326202
23172;9023172;Berlin, Jebensstr.;5820163;4590436;52507126;13330430
23201;9023201;S+U Zoologischer Garten Bhf (Berlin);5820139;4590606;52506882;13332927
23202;9023202;U Augsburger Str. (Berlin);5819440;4590880;52500557;13336771
23203;9023203;U KurfŸrstendamm (Berlin);5819790;4590510;52503763;13331419
23204;9023204;Berlin, Europa-Center;5819816;4590906;52503930;13337256
23206;9023206;Berlin, Joachimstaler Str./Kantstr.;5819966;4590465;52505351;13330804
23252;9023252;Berlin, Breitscheidplatz;5819950;4591010;52505117;13338824
23301;9023301;U Uhlandstr. (Berlin);5819670;4590160;52502742;13326233
23302;9023302;U Adenauerplatz (Berlin);5819351;4588883;52500086;13307348
23304;9023304;Berlin, Olivaer Platz;5819453;4589265;52500940;13312999
23305;9023305;Berlin, Lietzenburger Str./Uhlandstr.;5819367;4590113;52500028;13325459
23306;9023306;Berlin, Olivaer Platz SŸd;5819299;4589262;52499557;13312913
23351;9023351;Berlin, Bleibtreustr.;5819550;4589750;52501732;13320165
23352;9023352;Berlin, Pariser Str.;5819130;4590047;52497910;13324424
23354;9023354;Berlin, Friedrich-Hollaender-Platz;5819420;4590470;52500445;13330729
24101;9024101;S Charlottenburg Bhf (Berlin);5819910;4588610;52505152;13303477
24102;9024102;S Westkreuz (Berlin);5819440;4587230;52501152;13283036
24103;9024103;Berlin, Charlottenburg Bhf;5819800;4588550;52504174;13302565
24104;9024104;Berlin, Amtsgerichtsplatz;5820090;4588060;52506858;13295427
24106;9024106;S Messe Nord/ICC (Berlin);5820030;4587220;52506454;13283043
24108;9024108;Berlin, Kaiser-Friedrich-Str./Kantstr.;5820090;4588540;52506781;13302495
24151;9024151;Berlin, Kuno-Fischer-Str.;5820056;4587677;52506615;13289779
24200;9024200;U Wilmersdorfer Str./Kantstr. (Berlin);5820080;4588850;52506641;13307056
24201;9024201;U Bismarckstr. (Berlin);5820620;4588720;52511513;13305286
24202;9024202;U Wilmersdorfer Str. (Berlin);5819990;4588840;52505834;13306885
24203;9024203;S Savignyplatz (Berlin);5819910;4589720;52504971;13319820
24204;9024204;Berlin, Savignyplatz;5820007;4589892;52505814;13322379
24207;9024207;Berlin, Kantstr./Leibnizstr.;5820050;4589320;52506294;13313968
24208;9024208;Berlin, Bismarckstr./Leibnizstr.;5820700;4589363;52512127;13314776
24251;9024251;Berlin, Goethestr.;5820332;4589338;52508825;13314309
24252;9024252;Berlin, SchlŸterstr.;5820030;4589570;52506074;13317644
24253;9024253;Berlin, Mommsenstr.;5819720;4589300;52503333;13313585
25101;9025101;Berlin, Scholzplatz;5819981;4583502;52506595;13228287
25151;9025151;Berlin, Ragniter Allee;5820044;4583977;52507088;13235297
25152;9025152;Berlin, Mohrunger Allee;5820155;4584929;52507938;13249343
25154;9025154;Berlin, Am Postfenn;5819307;4582240;52500731;13209539
25155;9025155;Berlin, Schildhorn;5818610;4581570;52494569;13199504
25202;9025202;U Ruhleben (Berlin);5822110;4584390;52525587;13241902
25203;9025203;U Olympia-Stadion (Berlin);5821170;4584990;52517048;13250500
25252;9025252;Berlin, Spandauer Damm/Reichsstr.;5821910;4584950;52523703;13250100
25253;9025253;Berlin, Park Ruhwald;5821788;4585286;52522554;13255017
25254;9025254;Berlin, Meiningenallee;5821707;4585578;52521781;13259298
25255;9025255;Berlin, WiesendammbrŸcke;5822370;4584500;52527906;13243588
25301;9025301;Berlin, Flatowallee;5820094;4584399;52507473;13241523
25321;9025321;S Olympiastadion (Berlin);5820501;4584364;52511135;13241111
25401;9025401;Berlin, MaikŠferpfad;5818688;4586144;52494568;13266854
25420;9025420;Berlin, KŸhler Weg;5818890;4585870;52496426;13262872
25422;9025422;Berlin, Waldschulallee/Harbigstr.;5819420;4585810;52501197;13262126
25423;9025423;S Messe SŸd (Berlin);5819160;4586380;52498771;13270450
25424;9025424;S Pichelsberg (Berlin);5820420;4583390;52510557;13226748
25425;9025425;Berlin, Jaffstr.;5819260;4586566;52499640;13273214
25451;9025451;Berlin, Alte Allee;5818382;4585916;52491855;13263419
25452;9025452;Berlin, Kiefernweg;5818556;4586048;52493397;13265406
25551;9025551;Berlin, MessegelŠnde/Verwaltung;5819440;4586700;52501236;13275233
25552;9025552;Berlin, MessegelŠnde/ICC;5819830;4586990;52504694;13279605
26101;9026101;U Neu-Westend (Berlin);5821110;4585630;52516409;13259910
26102;9026102;Berlin, Brixplatz;5821471;4585373;52519693;13256218
26105;9026105;S Heerstr. (Berlin);5820203;4585551;52508273;13258514
26151;9026151;Berlin, Hessenallee;5820880;4585910;52514299;13263974
26152;9026152;Berlin, Reichsstr./Kastanienallee;5820572;4586250;52511478;13268902
26153;9026153;Berlin, WŸrttembergallee;5820286;4586032;52508943;13265618
26154;9026154;Berlin, Westendallee;5821649;4585168;52521324;13253244
26171;9026171;Berlin, Altenburger Allee;5821350;4585490;52518587;13257910
26201;9026201;Berlin, U Theodor-Heuss-Platz;5820390;4586530;52509798;13272977
26202;9026202;U Kaiserdamm (Berlin);5820420;4587140;52509971;13281967
26203;9026203;Berlin, U Theodor-Heuss-Platz SŸd;5820290;4586480;52508908;13272215
26204;9026204;Berlin, Messedamm/ZOB/ICC;5820030;4587040;52506483;13280393
26205;9026205;Berlin, Knobelsdorffstr.;5820737;4587098;52512826;13281432
26206;9026206;Berlin, Kšnigin-Elisabeth-Str/Spandauer Damm;5821350;4587010;52518347;13280296
26207;9026207;S Westend (Berlin);5821384;4587277;52518610;13284237
26251;9026251;Berlin, Haus des Rundfunks;5820130;4586780;52507423;13276591
26271;9026271;Berlin, U Theodor-Heuss-Platz West;5820420;4586400;52510088;13271071
27101;9027101;Berlin, OberjŠgerweg;5828650;4579873;52585026;13176935
27201;9027201;Berlin, Johannesstift;5826630;4580970;52566715;13192624
27202;9027202;Berlin, Klinkeplatz;5825382;4581395;52555439;13198584
27204;9027204;Berlin, Havelschanze;5825380;4582010;52555329;13207649
27205;9027205;Berlin, Aalemannufer;5827381;4582318;52573261;13212685
27206;9027206;Berlin, Rauchstr.;5826070;4582052;52561522;13208439
27207;9027207;Berlin, Cautiusstr.;5826167;4581266;52562511;13196875
27251;9027251;Berlin, Mšgeldorfer Weg;5825870;4581310;52559836;13197451
27252;9027252;Berlin, SchŸlerbergstr.;5824989;4581481;52551895;13199756
27253;9027253;Berlin, Amorbacher Weg;5825910;4582030;52560088;13208075
27254;9027254;Berlin, Mertensstr.;5826496;4582106;52565341;13209340
27255;9027255;Berlin, Siedlung Hakenfelde;5827113;4582328;52570851;13212766
27256;9027256;Berlin, Goltzstr./Rauchstr.;5826030;4582360;52561116;13212970
27257;9027257;Berlin, Mertensstr./Goltzstr.;5826430;4582510;52564687;13215280
27258;9027258;Berlin, Rustweg;5827623;4582242;52575446;13211625
27259;9027259;Berlin, Werderstr.;5826767;4582201;52567762;13210808
27260;9027260;Berlin, Eschenweg;5826754;4582158;52567651;13210171
27261;9027261;Berlin, Hugo-Cassirer-Str.;5825904;4582760;52559924;13218835
27262;9027262;Berlin, Spandauer-See-BrŸcke;5825505;4582790;52556334;13219178
27263;9027263;Berlin, Ashdodstr.;5825920;4582880;52560049;13220608
27291;9027291;Berlin, Papenberger Weg;5827936;4582150;52578272;13210345
27292;9027292;Berlin, BŸrgerablage;5828612;4581925;52584380;13207194
27301;9027301;Berlin, Am Kiesteich;5824869;4579159;52551159;13165502
27302;9027302;Berlin, Falkenseer Chaussee/Stadtrandstr.;5825110;4578350;52553441;13153634
27304;9027304;Berlin, Wasserwerk Spandau;5825480;4579060;52556663;13164188
27305;9027305;Berlin, Freudstr./GoldkŠferweg;5825470;4578040;52556720;13149149
27306;9027306;Berlin, Waldkrankenhaus;5826088;4578656;52562184;13158376
27307;9027307;Berlin, Griesingerstr./Stadtrandstr.;5825863;4578577;52560174;13157158
27308;9027308;Berlin, Hochhausweg;5824775;4578300;52550439;13152818
27309;9027309;Berlin, Spektefeld;5824556;4578958;52548376;13162465
27351;9027351;Berlin, Paul-Gerhardt-Ring;5824590;4578760;52548710;13159554
27352;9027352;Berlin, Im Spektefeld/Schulzentrum;5824622;4578533;52549031;13156216
27353;9027353;Berlin, GlŸhwŸrmchenweg;5825468;4578443;52556645;13155090
27354;9027354;Berlin, Wolburgsweg;5825369;4579405;52555616;13169247
27355;9027355;Berlin, Frankenwaldstr.;5825240;4579780;52554402;13174744
27356;9027356;Berlin, Friedhof In den Kisseln;5825100;4580140;52553091;13180017
27358;9027358;Berlin, Sandwiesenweg;5826173;4579153;52562876;13165724
27359;9027359;Berlin, Bštzow-Bahn;5825951;4579589;52560818;13172099
27360;9027360;Berlin, Gliensteig;5825809;4579947;52559490;13177342
27361;9027361;Berlin, Schwanter Weg;5825664;4580292;52558136;13182393
27362;9027362;Berlin, Freudstr.;5825184;4578060;52554148;13149377
27363;9027363;Berlin, Am Bogen;5824990;4578750;52552306;13159502
27364;9027364;Berlin, Beerwinkel;5824935;4578924;52551786;13162054
27365;9027365;Berlin, SpektebrŸcke;5824274;4578897;52545851;13161499
27372;9027372;Berlin, Radelandstr./Pflegeheim;5826290;4578870;52563968;13161579
27401;9027401;Berlin, Falkenseer Chaussee/Zeppelinstr.;5824490;4580470;52547562;13184733
27402;9027402;Berlin, Pionierstr./Zeppelinstr.;5824930;4580520;52551508;13185577
27403;9027403;Berlin, Hohenzollernring/Falkenseer Chaussee;5824370;4580890;52546422;13190894
27404;9027404;Berlin, Dyrotzer Str.;5823810;4579350;52541617;13168064
27405;9027405;Berlin, Pausiner Str.;5825450;4580710;52556152;13188503
27451;9027451;Berlin, Spekteweg;5823869;4580396;52541994;13183492
27452;9027452;Berlin, Merziger Str.;5824179;4580430;52544774;13184068
27453;9027453;Berlin, Westerwaldstr.;5824617;4580019;52548770;13178117
27454;9027454;Berlin, MŸlheimer Str.;5824740;4579630;52549932;13172413
27455;9027455;Berlin, Falkenhagener Tor;5824790;4580840;52550203;13190259
27456;9027456;Berlin, ZweibrŸcker Str.;5824420;4580710;52546898;13188253
27457;9027457;Berlin, Viersener Str.;5823650;4579830;52540109;13175099
27458;9027458;Berlin, Leuthingerweg;5823830;4579090;52541834;13164237
28101;9028101;Berlin, Eiswerderstr.;5824560;4582170;52547938;13209805
28151;9028151;Berlin, Kirchhofstr.;5824263;4582059;52545286;13208096
28152;9028152;Berlin, Neue Bergstr.;5824870;4582170;52550723;13209882
29101;9029101;S Spandau Bhf (Berlin);5823080;4581370;52534760;13197652
29102;9029102;Berlin, Zeppelinstr./Seegefelder Str.;5823478;4580331;52538490;13182440
29103;9029103;Berlin, Falkenseer Platz;5823778;4581652;52540989;13201979
29104;9029104;Berlin, Borkzeile;5823280;4580870;52536632;13190334
29105;9029105;Berlin, Galenstr.;5823180;4581140;52535693;13194288
29106;9029106;Berlin, Borchertweg;5824064;4581045;52543650;13193104
29152;9029152;Berlin, Dallgower Str.;5823390;4580630;52537655;13186824
29153;9029153;Berlin, Jenneweg;5823765;4581177;52540944;13194976
29154;9029154;Berlin, Galenstr./Hohenzollernring;5823520;4581350;52538717;13197465
29155;9029155;Berlin, Askanierring;5824320;4581060;52545947;13193387
29156;9029156;Berlin, Flankenschanze;5823980;4581420;52542839;13198609
29157;9029157;Berlin, Schulzenstr.;5823540;4580080;52539084;13178756
29201;9029201;Berlin, WršhmŠnnerpark;5823900;4581920;52542045;13205958
29202;9029202;Berlin, Moritzstr.;5823511;4581571;52538603;13200719
29203;9029203;Berlin, HŸgelschanze;5824630;4581560;52548658;13200832
29204;9029204;Berlin, WindmŸhlenberg;5824620;4581120;52548634;13194345
29251;9029251;Berlin, Kurze Str./Mittelstr.;5824358;4581513;52546221;13200073
29252;9029252;Berlin, Predigergarten;5824260;4581760;52545304;13203689
29301;9029301;U Altstadt Spandau (Berlin);5823580;4581980;52539161;13206763
29302;9029302;S+U Rathaus Spandau (Berlin);5823169;4581512;52535539;13199766
29303;9029303;Berlin, Breite Str./Markt;5823230;4581850;52536036;13204761
29305;9029305;Berlin, Staaken Bhf;5823350;4577570;52537740;13141726
30101;9030101;Berlin, Krematorium Ruhleben;5822340;4583700;52527759;13231795
30102;9030102;Berlin, Polizeidirektion 2;5822400;4583458;52528335;13228245
30151;9030151;Berlin, GŸterbahnhof Ruhleben;5822430;4583010;52528673;13221653
30152;9030152;Berlin, Heidereuterstr.;5822420;4582060;52528727;13207656
30153;9030153;Berlin, Freiheit 16-43;5822670;4582990;52530833;13221419
30154;9030154;Berlin, Pichelswerderstr.;5822770;4582470;52531810;13213782
30155;9030155;Berlin, Werkring;5822480;4584090;52528957;13237576
30156;9030156;Berlin, Tiefwerderweg;5822126;4582041;52526089;13207303
30191;9030191;Berlin, KlŠrwerkstr.;5822540;4583780;52529544;13233024
30202;9030202;S Stresow (Berlin);5822840;4582190;52532481;13209675
30251;9030251;Berlin, Stresowplatz;5822990;4581990;52533859;13206765
30291;9030291;Berlin, Ruhlebener Str./Grunewaldstr.;5822620;4581810;52530562;13204022
31101;9031101;Berlin, BrunsbŸtteler Damm/Ruhlebener Str.;5822880;4581410;52532957;13198193
31102;9031102;Berlin, Ziegelhof;5822441;4581224;52529041;13195345
31103;9031103;Berlin, PŠwesiner Weg;5822953;4579964;52533827;13176906
31104;9031104;Berlin, Krumme GŠrten;5822380;4580990;52528528;13191883
31151;9031151;Berlin, Metzer Platz;5821999;4581355;52525050;13197167
31152;9031152;Berlin, Elsflether Weg;5822980;4581100;52533902;13193650
31153;9031153;Berlin, GrŸnhofer Weg;5823020;4580730;52534316;13188208
31154;9031154;Berlin, Nauener Str.;5822990;4580340;52534104;13182455
31155;9031155;Berlin, Egelpfuhlstr.;5822918;4579507;52533580;13170164
31156;9031156;Berlin, Harburger Weg;5822879;4579041;52533297;13163289
32101;9032101;Berlin, Am Omnibushof;5821160;4580627;52517620;13186240
32102;9032102;Berlin, Heerstr./Wilhelmstr.;5821050;4580140;52516704;13179041
32103;9032103;Berlin, Weinmeisterhornweg;5820409;4579644;52511017;13171583
32104;9032104;Berlin, Melanchthonplatz;5821613;4580802;52521664;13188927
32105;9032105;Berlin, Lutoner Str.;5822005;4580020;52525302;13177503
32106;9032106;Berlin, Gatower Str./Heerstr.;5820927;4580536;52515540;13184843
32152;9032152;Berlin, Fšlderichplatz;5821550;4581110;52521053;13193449
32153;9032153;Berlin, Kolonie Hasenheide;5821802;4580505;52523406;13184598
32155;9032155;Berlin, Rodensteinstr.;5820715;4579860;52513735;13174837
32156;9032156;Berlin, Karolinenhšhe;5820116;4579377;52508423;13167581
32157;9032157;Berlin, Seecktstr.;5822290;4580720;52527759;13187884
32158;9032158;Berlin, Seeburger Str./PŠwesiner Weg;5822124;4580315;52526327;13181877
32171;9032171;Berlin, Wilhelmstr.;5821230;4580440;52518277;13183503
32201;9032201;Berlin, Gatower Str./Weinmeisterhornweg;5820210;4580230;52509143;13180164
32251;9032251;Berlin, Sandheideweg;5820580;4580390;52512444;13182609
32252;9032252;Berlin, Zur HaveldŸne;5819570;4580210;52503396;13179715
32253;9032253;Berlin, Biberburg;5818986;4580242;52498144;13180046
32254;9032254;Berlin, Emil-Basdeck-Str.;5818460;4580260;52493416;13180184
32255;9032255;Berlin, Pfirsichweg;5818170;4580274;52490808;13180321
32256;9032256;Berlin, Gatow Kirche;5817720;4580410;52486745;13182214
32301;9032301;Berlin, Teltower Str.;5822240;4582660;52527019;13216450
32302;9032302;Berlin, Stš§enseebrŸcke;5820230;4582740;52508948;13217129
32351;9032351;Berlin, FreybrŸcke;5820584;4581614;52512298;13200635
32352;9032352;Berlin, Pichelswerder;5820410;4582170;52510652;13208780
32353;9032353;Berlin, Gštelstr.;5821860;4581740;52523744;13202804
32401;9032401;Berlin, Pichelsdorfer Str./Wei§enburger Str.;5821717;4581399;52522510;13197746
32402;9032402;Berlin, Alt-Pichelsdorf;5820681;4581362;52513208;13196948
32405;9032405;Berlin, Metzer Str.;5822041;4581130;52525461;13193863
32451;9032451;Berlin, Genfenbergstr.;5821170;4581400;52517595;13197627
32452;9032452;Berlin, Jaczostr.;5820780;4580970;52514155;13191199
32481;9032481;Berlin, Betckestr.;5821550;4581405;52521009;13197794
33101;9033101;U Zitadelle (Berlin);5823410;4582720;52537522;13217625
33103;9033103;Berlin, Zitadelle Spandau;5823520;4582490;52538545;13214263
33151;9033151;Berlin, Motorradwerk;5823370;4583110;52537104;13223361
34101;9034101;U Paulsternstr. (Berlin);5823510;4584820;52538098;13248593
34102;9034102;U Haselhorst (Berlin);5823592;4583676;52539012;13231757
34103;9034103;Berlin, Paulsternstr./Gartenfelder Str.;5824195;4584646;52544280;13246203
34104;9034104;Berlin, LŸdenscheider Weg;5824500;4584000;52547120;13236760
34105;9034105;Berlin, Haselhorster Damm/Gartenfelder Str.;5824060;4584270;52543125;13240628
34151;9034151;Berlin, Siedlung Haselhorst;5823920;4583950;52541916;13235877
34153;9034153;Berlin, Burscheider Weg;5824259;4584110;52544937;13238320
34154;9034154;Berlin, LŸdenscheider Weg/Daumstr.;5824224;4583670;52544691;13231827
34155;9034155;Berlin, Kolonie Haselbusch;5825120;4583590;52552753;13230874
34156;9034156;Berlin, Stadion Haselhorst;5824414;4583589;52546410;13230681
34158;9034158;Berlin, Kleine Eiswerderstr.;5824716;4583380;52549155;13227677
34160;9034160;Berlin, Daumstr./Rhenaniastr.;5825343;4583239;52554810;13225756
34161;9034161;Berlin, Haveleck;5825681;4583325;52557834;13227109
35101;9035101;U Siemensdamm (Berlin);5823420;4586500;52537026;13273323
35103;9035103;Berlin, Saatwinkler Damm/Rohrdamm;5824619;4585503;52547955;13258941
35104;9035104;Berlin, Quellweg;5823384;4586124;52536762;13267774
35105;9035105;Berlin, MŠckeritzbrŸcke;5824710;4586270;52548652;13270269
35106;9035106;Berlin, Gartenfeld;5824646;4584745;52548316;13247777
